301,We,didn't get the staff involved
302,It,extremely convenient
303,neighbors,noisy
304,its,not permanent
305,We,offered me an upgrade for the inconvenience
306,staff,rectified the error
307,You,steps from Paddington
308,We,very considerate and gracious
309,Rooms,very small
310,rooms,Very good
311,location,Great
312,room,adequate
313,room,small
314,food,wasn’t hot
315,staff,friendly helpful
316,our room,in the basement
317,outlook,less than appealing
318,our room,next to noisy vents
319,room,tiny
320,location,Great
321,location,a few steps away from the hotel.
322,She,abuses her position
323,location,between Paddington station and Lancaster Gate station
324,single room,extremely tiny
325,staff at the reception and at the restaurant,great
326,location,has all the comforts
327,single room,looks like a cabin in a boat
328,She,passive aggressive
329,She,quite rude
330,cleaners,regularly cleaning the rooms every single day
331,She,sitting there just to be paid at the end of the month
332,staff at the reception and at the restaurant,very friendly
333,leaves outside the entrance,being swept and tidied away.
334,room,contained everything we needed for our stay
335,We,could park our car outside
336,We,liked the location of this hotel
337,door to our room,"opened on to a short, steep staircase"
338,member of staff we spoke to,polite
339,Our room,rather small
340,We,recommend to our friends
341,fittings in the shower room,very good quality
342,member of staff we spoke to,very helpful
343,Our room,well furnished
344,We,probably pay for an upgrade to a larger room
345,staff,Great
346,Spa,closed
347,staff,helpful
348,hotel,little
349,Shower,clean
350,breakfast,good.
351,location,next to bus and metro/rail access
352,location,polite.
353,Shower,powerful
354,Room,small
355,room,compact
356,staff,friendly
357,room,very comfortable
358,It,very conveniently located
359,boutique hotel,Small
360,staff at the front desk and concierge and porter service,approachable
361,customer service,excellent
362,staff at the front desk and concierge and porter service,helpful
363,TV network,no
364,breakfast,could have been better
365,location,good
366,room,spotlessly clean
367,toilet,clean
368,toilet,nice
369,floors,quite annoying
370,size if the room,tiny
371,position,very close to the underground
372,floors,very creaky
373,position,very good
374,everything,very small
375,decor,nice
376,room,incredible
377,breakfast,needs more options on food in the morning
378,staff,friendly
379,staff,small
380,location,perfect for exploring.
381,people,would stand outside the door talking and woke us at 3am
382,My room,clean
383,My room,good value for money
384,My room,modern
385,location,perfect for Paddington trains.
386,Room,small
387,Room,very comfortable
388,location,Clean
389,Indian food in restaurant,Delicious
390,room,Very small
391,location,comfortable
392,location,great
393,hotel,nice
394,Shower and lights in room,very confusing
395,location,Great
396,room,clean
397,basement room,comfortable
398,Staff,friendly
399,shower,great
400,green light by the door,illuminated the room at night
401,basement room,spacious
402,rooms,a little disorganised
403,rooms,clean
404,rooms,comfy
405,location,fy
406,location,great
407,beds,comfortable
408,staff,nice
409,rooms,quite small
410,elevator,small
411,location,very good
412,location,good
413,5th floor room,nice
414,receptionist,super helpful
415,I,liked the location
416,Paddington,not very noisy
417,place,perfect
418,breakfast,could have been better
419,breakfast,could have used more salt
420,breakfast,fresh
421,Front desk staff,helpful
422,hotel,clean
423,pillows,poor quality
424,pillows,too hard
425,Decor,very good
426,room,well presented
427,room,adequate for a 1 night stay
428,location,close to the railway station I needed to use
429,location,small
430,location,would have been easier if it was all one level
431,shower,great
432,room,very nice
433,location,excellent
434,single room,quite small
435,decor,very good
436,our room,a bit dark
437,our room,did not really matter for a short stay
438,rooms,good
439,our room,in the basement
440,rooms,not huge
441,rooms,perfectly adequate for a short stay
442,it,very convenient for our purposes being near Paddington station
443,location,Perfect
444,location,near the Tube station
445,breakfast,nice
446,location,excellent
447,room,good sized
448,staff,nice
449,staff,Nice
450,Nobody,disappointing
451,We,had booked the spa
452,Location,spot on
453,We,told it was only for 30 mins.
454,room,very comfy
455,Nobody,wants to get their hair wet for the sake of 30 mins
456,Location,nice.
457,Location,perfect
458,location,excellent
459,lift,small
460,hallway,very small / narrow
461,location,Great
462,Toilet roll access,difficult.
463,window,also filthy
464,shower,also huge
465,staff,brought towels up to our room super quick
466,room,had no ventilation
467,hotel,in a good area
468,staff,kindly upgraded my room
469,staff,really polite
470,view,terrible
471,tube station,a few minutes walk away
472,We,always a disappointment in hotels
473,hotel,boutique style
474,We,come to London often but never drive
475,We,definitely stay again
476,hotel,extremely easy to find
477,room,fairly small
478,hair dryer,good
479,room,perfectly fine for the two of us
480,We,so friendly and helpful when we arrived
481,tube station,very handy
482,hotel,very modern inside
483,visit,very pleasurable
484,breakfast,Ok
485,They,a lot of shouting to and from the kitchen
486,waitress,clearly trying her best
487,They,kept running out of food
488,breakfast arrangement,lacking
489,They,nice
490,location,Excellent
491,room service,also great
492,hotels in this region,always overbooked
493,location,"near Paddington, restaurants, and local shops"
494,room,super clean
495,staff,super helpful with my requests
496,Room,comfortable
497,breakfast,nice
498,staff,very friendly
499,Room,very quiet
500,"egg, sausage &amp; mushroom",cold when we came to eat
501,location,fantastic
502,"egg, sausage &amp; mushroom",scrambled
503,room,top notch
504,staff,all very friendly
505,hotel,very clean
506,I,like the style of the building and the surrounding trees
507,we,not able to open the curtains
508,details,Technical
509,tube,excellent
510,fire alarm,false
511,aircon,good
512,location,still quiet
513,Breakfast,good
514,club room,lovely
515,staff,very attentive
516,bed and bathroom,excellent
517,view,of a building site
518,microwave and fridge,provided
519,room,really comfortable
520,staff,very accommodating
521,location,really amazing
522,staff,also missing the room service menu
523,staff,clearly understaffed
524,room,comfortable
525,one,could have been laid out more professionally
526,things,definitely small
527,manual in the room,had a lot of information
528,staff,helpful
529,staff,make a difference between the good hotels and the great ones
530,touches,missing
531,Bathroom,well equipped
532,room,well furnished
533,location,good
534,staff,polite
535,staff,very clean
536,fellow holidayers,very noisy
537,location,Great
538,staff,excellent
539,room,quite small
540,air/conditioning,worked well
541,staff,all very friendly and helpful
542,room,very clean
543,location,Great
544,rooms,Well appointed
545,location,about a 3 minute walk.
546,location,right next to Paddington station
547,room,understandably small
548,basement level,loud from up above
549,Townhouse,Authenticity
550,street,Beautiful
551,room,Comfortable
552,shower,Excelent
553,staff,Friendly
554,elevator,Tiny
555,decor,Old fashioned
556,staff,cute
557,Location,great
558,staff,nice
559,pillows,poor quality
560,Location,very dark
561,breakfast,No
562,room,Noisy
563,room,small
564,location,Great
565,staff,very friendly
566,location,amazing
567,Hotel,very nice
568,staff,made us feel welcome.
569,staff,very hospitable
570,staffclean,Friendly
571,toilet roll,cheap
572,towels,good
573,staff,great
574,bath in club room,no
575,towels,not a 5 star cheap
576,bath towels,not big enough or soft
577,location,very clean
578,room,comically small
579,hallway,led there
580,hallway,very nicely appointed
581,room,very small
582,hallway,very up-to-date with multiple USB plug points and a US type electrical outlet as well
583,hallway,well-organized and friendly
584,staff,friendly
585,location,good
586,price,high
587,room,in the basement
588,room,small
589,location,good
590,room size,good
591,breakfast menu,no
592,Food,not friendly
593,location,excellent
594,breakfast,wasn't included
595,location. everything,good
596,towels,small
597,hotel,clean
598,hotel,comfortable
599,breakfast,satisfactory
600,staff,very helpful
601,breakfast quality,low
602,we,didn’t feel overly welcomed
603,breakfast we,had to ask multiple times for cutlery
604,staff,having chats amongst themselves rather than helping paying customers
605,manager Mavisha,helpful in the run up to our stay
606,we,kindly provided a cake for my boyfriends birthday
607,decor,lovely
608,staff,not very helpful
609,staff,probably needed a little more training
610,Room,a little restricted for space
611,staff,friendly
612,room,very small
613,it,clean
614,it,comfortable
615,location,great
616,bed,massive
617,bath,no
618,it,so loud
619,location,all excellent
620,Coffee Martinis,Great
621,vegan options for breakfast,No
622,Location,very good.
623,I,almost impossible to keep my clothes and stuff tidy
624,I,amazing
625,I,barely had space to walk to the other side of my bed from the gap at the end of the bed and table by the wall
626,wardrobes,didn’t leave a lot of leftover room when open
627,I,helpful
628,desk space,minimal
629,staff,still annoyingly small
630,Facilities,very clean
631,room,very small
632,Rooms,clean
633,Rooms,good
634,Hotel,just a stone's throw away from the Paddington Station
635,staff,lovely
636,breakfast area,not very user friendly
637,Breakfast,self service
638,Rooms,vary
639,Hotel,walking distance from Kensington palace and gardens and Hyde Park
640,location,Excellent
641,location.,in the basement
642,breakfast,a little too warm on first appearance.
643,room,could have been checked
644,breakfast,excellent
645,Coffee,readily available as other drinks
646,vibe,great
647,room,smaller than I thought it was.
648,room,still comfortable
649,Paddington,wonderful
650,staff,Friendly
651,bathroom,good
652,stay,great
653,roomservice,no
654,Its,a nice benefit after a long day of walking.
655,Staf,definitely needs some training
656,Its,free for use on reservation
657,Staf,not very wel versed in English or trained very well yet
658,location,really close to the Paddington station
659,prices,should reflect that
660,hospitality related businesses,struggling with getting employees
661,Location,Excellent
662,Breakfast,Few
663,room size,small
664,Location,Great
665,Location,close to restaurants and shops with just a 3 min walk to paddington station
666,construction work,going on in the building next door
667,construction work,noisy early in the morning
668,construction work,not the fault of the hotel
669,Westbourne Terrace,a beautiful neighborhood
670,bathroom,at the top of the stairs
671,person with disabilities,could not have stayed in the room
672,bathroom,do not have
673,room,quiet to outside traffic
674,TV,worked well
675,person with disabilities,would have to go up and down the stairs frequently
676,My room,would not have been suitable for someone with disabilities
677,location,Great
678,location,close to train and tube station
679,location,like a walk in closet
680,location,situated between an alleyway
681,Location,quiet
682,staff,super friendly
683,lights,turned off every 2 mins with the keycard in the slot
684,room,well thought out
685,I,clean
686,I,incredibly small
687,I,still glad we had one
688,beds,very comfortable
689,I,very nice
690,Room,very spacious
691,I,would stay here again
692,location,excellent
693,room 116,large
694,location,well appointed
695,bed,a bit small
696,room,compact
697,massage,complimentary
698,booking of the massage and jacuzzi,could have been better organised
699,location,good
700,location,lovely
701,massage,nice touch
702,location,nice
703,rooms,small
704,external view,very dark
705,price,a little small and disappointing
706,room,in the basement
707,price,reasonable
708,bed,comfy
709,room,could be bigger
710,location,good
711,room,Comfy
712,window,didn’t quite close securely
713,window,doubled up as a door to the balcony
714,room,lovely
715,window,nice
716,Location,No
717,enterment,withsome
718,location,great
719,location,very clean
720,staff,very friendly
721,hotel,Very clean
722,Cleaners,excellent.
723,room,placed next to a loud machine
724,staff,supportive
725,staff,very well mannered
726,bed,comfortable
727,location,great
728,bed,very clean
729,location,Excellent
730,location,comfortable
731,my room type,no longer available
732,staff,professional
733,breakfast,superb
734,bed,Excellent
735,bed,comfortable
736,my daughter,didn’t eat anything
737,I,fab
738,I,really appreciated
739,I,very friendly
740,Pillows,a little bit hard
741,room,comfortable
742,Pillows,extremely friendly and helpful
743,room,lovely
744,Pillows,otherwise great
745,Price,as expected for London city
746,location,excellent
747,it,very limiting in space
748,ensuite,very nice
749,staff,caring
750,staff,helpful
751,manager,particularly excellent when i wasnt happy with the first room
752,staff,professional
753,staff,very supportive
754,stuff,happily switched me to a room on upper floor and with a window next night
755,shelves in bathroom,no
756,rooms,super small
757,I,could not open the windows
758,everything,there.
759,Reception,very friendly
760,single room,very small
761,I,would book here again
762,rooms,Compact
763,local restaurant,Good
764,location,Really convenient
765,rooms,a bit too compact
766,breakfast options,limited
767,bed,very comfy
768,coffee choices,additional
769,location,great
770,personnel,helpful
771,personnel,polite
772,breakfast,wasn’t as good as expected.
773,I,enjoyed my stay
774,Everything,fine
775,restaurant staff,very attentive
776,hotel,very clean
777,hotel,very close to Paddington station
778,I,was made to feel very comfortable
779,location,Good
780,location,cheaper than a lot of other places in London
781,room,hilariously small
782,hotel,has class
783,room,modern
784,fittings,really nice
785,room,very small
786,location,good
787,staff,very nice
788,room,Very small
789,place,beautiful
790,everything,brilliant
791,rooms,clean
792,location,close to Paddington Station and Hyde Park
793,location,not very practical with luggage
794,breakfast,not worth it
795,Our room,super small
796,breakfast,wasn't good
797,location,well decorated
798,Our room,with stairs right after opening the doors
799,effort,great
800,floor,heated
801,rooms,expensive
802,staff,friendly
803,rooms,quite small
804,tea and coffee,Complimentary
805,tea and coffee,appreciated
806,they,can be done out of sight of guests
807,Our club room,had plenty of space for Central London
808,they,had removed a few tables
809,Chilworth,in a very convenient location
810,they,kind enough to let us have our room when we arrived at midday
811,breakfast,limited
812,breakfast,very average for the cost
813,location,Amazing
814,bed,huge
815,staff,lovely
816,staff,extremely helpful
817,staff,ignored us
818,I,liked the location and amenities
819,we,struggled through the small front doors with huge suitcases
820,breakfast,good
821,location,most important
822,location,near Paddington
823,room,tiny
824,staff,Very friendly
825,rooms,clean
826,location,exceptionally great
827,staff,helpful
828,staff,always helping with smile
829,staff,very helpful
830,location,Great
831,location,Perfect for a short stay
832,room,a bit smaller than expected
833,rooms,clean
834,location,freshly renovated
835,location,within walking distance of Paddington station
836,room,Clean
837,Staff,Decent
838,Staff,Friendly helpful
839,bed,comfortable
840,housekeeping staff,use stairs where possible
841,Staff,use the lift to go between floors when cleaning rooms.
842,staff,Very helpful
843,rooms,cleaned regularly
844,staff,friendly
845,pillows and duvets,need to be changed
846,housekeeping,never had to call down again for it
847,housekeeping,realized that we required extra drinking water
848,rooms,really bad
849,Location,in a quiet area.
850,room,clean
851,location,excellent
852,location,great
853,room,free
854,room,clean
855,room,in the basement
856,room,luxurious
857,girls &amp;boys at the desk reception,helpful
858,girls &amp;boys at the desk reception,kind
859,girls &amp;boys at the desk reception,very good
860,location,amazing
861,room,too small
862,staff,generously upgraded.
863,room,small
864,staff,very helpful
865,Breakfast,could have been better for £15.
866,I,cut my breakfast bacon
867,Room,very small.
868,location,was more up market than I was expecting for what I paid
869,room,Very comfortable quite
870,Staff at desk,need more training
871,Staff at desk,ok
872,staff,Very pleasant
873,We,a little disappointed
874,carpets,animal shaped
875,carpets,aren't vacuumed
876,staff,chatty
877,staff,definitely the highlight of this stay
878,Housekeeping,fast
879,We,given bottles of water both days we stayed along with plenty of soda and prosecco
880,buffet,hot even at the later times of the morning
881,Location,in need of a refurb.
882,afternoon tea,just right
883,Spa facilities,lovely
884,rooms,nice
885,Location,perfect
886,rooms,small
887,prices,very decent
888,Location,with plenty of places to eat at
889,one  I was given as a replacement at the spa,had a hole in it
890,Room,not comfortable
891,we,obviously used
892,Room,really cold
893,robe loops,ripped
894,hotel on booking.com,said 5 stars
895,Room,tatty
896,we,turned the air-conditioning off
897,we,very old
898,stuff,Nice
899,stuff,enthusiastic
900,room,small
901,we,would comeback to this hotel again
902,bed,Comfy
903,staff,Friendly
904,bathroom,Newly refurbished
905,toilet / sink,awkwardly close
906,street,Very quite
907,location,a little small
908,location,close to all amenities
909,location,ideal.
910,staff,Cheerful helpful
911,location,Good
912,staff,clean
913,rooms,small
914,breakfast,embarrassing.
915,central locationstaff,very friendly
916,location,excellent
917,staff,friendly
918,rooms,small
919,I,Friendly
920,room,Stamp size
921,I,had to ask for more real coffee more than once
922,staff,helpful
923,house keeping,kept showering me with decaf
924,location,Great
925,Breakfast,a good standard.
926,Front of house,excellent
927,Room size,good for central London
928,stay,perfect
929,location,Great
930,room,No
931,location,close to Paddington Station
932,location,compact
933,staff,helpful
934,location,secure
935,staff,very friendly
936,Space of the room,big
937,Space of the room,generally all good
938,shower,Fantastic
939,Tv,Large
940,copy in the room,hard
941,breakfast,Beautiful
942,location,Good
943,location,great
944,location,lovely
945,location,near tube station
946,rooms,clean
947,staff,efficient
948,bathrooms,functional
949,rooms,have everything need
950,rooms,limited in size
951,location,superb
952,wifi,extremely slow
953,staff,very friendly
954,breakfast,very good
955,staff,willing to help
956,breakfast,with lots of variety
957,Room,clean.
958,I,close to the station
959,Breakfast options,could be better
960,I,did not seem fresh
961,I,ordered for delivery to my room
962,Location,so convenient
963,breakfastGot,Good
964,upgrade,free
965,breakfast,Nice
966,showerVery,close to the train station and centralLondon
967,showerVery,good
968,location,Good
969,carpets,had not been cleaned properly
970,interior,tired
971,Location,Short walk to Hyde Park and only 30 mins walk through to Harrods.
972,I,could tell the kitchen/waiter staff were very busy
973,I,filled a hole
974,Staff,great mostly
975,Breakfast,perfect for getting around.
976,Breakfast,wasn't as nice as you would expect going by the rest of the hotel
977,I,wouldn't bother if i stayed again
978,location,Excellent
979,Rooms,Lovely
980,facilities,great
981,Staff,helpful
982,Staff,so friendly
983,Rooms,well equipped
984,location,Very close to Hyde park and all other London hight lights
985,staff,absolutely perfect
986,staff,fantastic
987,first room,just way too small
988,room heating,didnt work properly
989,staff,great
990,breakfast set up,not cohesive
991,breakfast set up,not very professional
992,Breakfast,scattered
993,I,So close to Paddington station.
994,English breakfast,Typical
995,Neighbor guest,came back 3-4 am
996,I,exceptional
997,Location,fantastic
998,I,genuinely felt that they wanted to make sure that guest is comfy even though I didn’t want housekeeping to be done
999,Lobby area,looks grand
1000,Room,small
1001,I,super courteous
1002,walls,thin
1003,breakfast,Nice
1004,staff,very friendly
1005,room,big
1006,breakfast,could be more diverse
1007,Location,excelllent
1008,Lucia from the reception,helped us
1009,our accomodation,perfect
1010,We,upgrade to club room
1011,bed,comfortable
1012,location,great
1013,staffs,nice
1014,they,very helpful for people have different chargers but only one adapter
1015,area,Nice
1016,Breakfast,delicious
1017,Location,excellent.
1018,area,quiet
1019,location,quite
1020,tea cup in the room,was chipped
1021,I,Lovely
1022,facilities,Very nice
1023,I,all lovely
1024,key card slot,didn't fit the card properly
1025,bathroom floor,heated
1026,location,Easy to get to and from with great access to Hyde Park.
1027,location,Great
1028,Lift,Small
1029,Room,clean
1030,bath,no
1031,room price,premium
1032,location,quiet
1033,bathroom,tiny
1034,Common areas,very small
1035,location,very well appointed
1036,Paddington,convenient
1037,Paddington,upgraded to a club room from a compact double
1038,breakfast,limited choice
1039,location,nice
1040,warning of the building works,No
1041,staff,incredibly attentive
1042,electricity in the room,wasn’t working on arrival
1043,rooms,green light
1044,location,great
1045,rooms,nice
1046,bar,tiny
1047,location,great
1048,staff,very friendly
1049,room,Very friendly
1050,room,had a few steps down from the front door to the bed
1051,breakfast,Very good
1052,it,amazing
1053,i,had somewhat expected it as a lone traller
1054,i,very small
1055,location,excellent
1056,single rooms,small
1057,hotel,very nice
1058,staff,wonderful
1059,My room,a bit noisy
1060,hotel,just a few minutes away from Paddington Station on foot
1061,buffet breakfast,very good
1062,stuff,friendly
1063,stuff,welcoming
1064,location,Close to Paddington Station and a gentle walk to Hyde Park
1065,location,excellent
1066,small bath,formed at the bottom
1067,location,probably best used for a short stay
1068,location,quite snug
1069,small bath,rather curtailed any thoughts of a long wash
1070,shower,very slow to drain
1071,my room,very clean
1072,Reception staff,Friendly
1073,we,decorated the reception area with balloons and flowers
1074,Staff in the restaurant,didn't notice us enter or sit down
1075,we,enjoyed it
1076,manager,friendly
1077,Everything,looked clean
1078,room,lovely
1079,Reception staff,made it a special mother's day trip away
1080,manager,made us feel welcome
1081,manager,professional
1082,staff,so had to ask whether we needed to help ourselves to breakfast
1083,Breakfast,tasty
1084,staff,the best
1085,Everything,well looked after
1086,location,Good
1087,room,very very small
1088,staff,super friendly
1089,fire alarm,went off three times during our stay
1090,i,booked a double bed
1091,location,lovely
1092,location,made easy access into the centre of london
1093,location,really close to the tube
1094,we,so didn’t get the best nights sleep
1095,location,Great
1096,staff,lovely
1097,hotel,very nice
1098,Location,Fantastic
1099,SPA facilities,could be upgraded a little
1100,SPA on site and massage,excellent
1101,drinksStaff,very friendly
1102,surface space,No
1103,Breakfast,average
1104,restaurant staff,poor
1105,bed,comfortable
1106,breakfast,cosy
1107,Staff,helpful
1108,room,nice
1109,Staff,professional
1110,room,quite small
1111,breakfast,really lovely
1112,pillows,really uncomfortable for me
1113,Staff,welcoming
1114,maintenance person,came to our help
1115,staff,kindness
1116,we,a nice gesture
1117,we,both very tired
1118,we,couldn't be given a room until 10:40pm.
1119,hotel computer system,down
1120,breakfast,free
1121,we,very disappointing
1122,sheets,stained
1123,parking,Very little
1124,price,also very good for London
1125,front desk men,could be a little welcoming
1126,room we booked,had been ‘upgraded’
1127,room,had several steps down immediately on opening the door
1128,Staff,very helpful
1129,rooms,clean
1130,Breakfast,decent variety
1131,Breakfast,not tasty
1132,staff,responsive to any request
1133,staff,super helpful
1134,Beds,surprisingly VERY comfortable
1135,lady in charge of the spa area,a little rude
1136,bed,a little concerned that I had a small room
1137,I,at street level just off reception
1138,telly,big
1139,wardrobe,decent
1140,I,didn't have a meal
1141,booking.com,didn't offer that
1142,en-suite,excellent
1143,My room,fine for me
1144,bed,good
1145,chair.,larger
1146,noise,no
1147,dining room,pleasent
1148,My room,quite small
1149,aircon,really good
1150,staff,seeming to suggest that I could have had a much larger one for the same price
1151,hotel,smart
1152,hotel,very modernised
1153,Staff,Not much
1154,lift,a little cramped
1155,Staff,excellent
1156,staff at the front desk,extremely helpful
1157,location,really convenient
1158,location,seem to have thought of everything you could possibly need
1159,London hotel drain smell,also typical older
1160,lights,annoying
1161,lights,disrupted my sleep
1162,lights,green
1163,reception,very good
1164,staff,Very friendly
1165,Rooms,small
1166,Rooms,very functional for business travel
