240,Location,excellent
241,Room,expensive
242,They,had decorated the room
243,Room,had everything you needed .
244,Location,"in easy walking distance of exhibitions, theatres and shops"
245,They,made you feel rushed to leave
246,They,very welcoming
247,They,were told they had 5 minutes to get their breakfast before the food was cleared
248,breakfast,had amazing views over the london skyline all the way out to Canary Wharf
249,staff,helpful
250,hotel,in a great central location
251,staff,kind
252,staff,lovely
253,service,superb
254,only an additional lunch or dinner at the hotel,would also have made things a little better
255,location,Fantastic
256,staff,Really helpful
257,we,attended a little earlier the next morning to be seated more promptly
258,Room,clean
259,Our room,comfortable
260,we,had to wait a few minutes to be seated on our first day
261,location,just off Piccadilly Circus
262,we,ready earlier than the booked time.
263,breakfast room,small
264,location,best
265,location,close to everything
266,shower at our room,not work well
267,location,efficient
268,location,excellent
269,staff,friendly
270,breakfast,great
271,location,professional
272,bar,closed the whole time we were there
273,location,fantastic
274,staff,very friendly
275,room,Clean
276,bottled water,Inc free
277,Breakfast room,a bit busy
278,beds,comfy
279,we,could control ourselves.
280,breakfast,very nice
281,Air conditioning,not workin properly in the room
282,room,Very clean comfortable
283,Shower,did not drain quickly
284,receptionist,just lovely
285,bed,lovely
286,suite,nice
287,room,Beautiful
288,view,Lovely
289,location,Great
290,curtains,a bit scraggly
291,fan,blew dust everywhere
292,Carpet,could do with replacing
293,swap,dealt with swiftly
294,Rooms,enjoyed the shower.
295,staff,excellent
296,it,expensive
297,it,had a large worn patch
298,Rooms,small
299,staff,so requested a swap which was dealt with swiftly
300,bathrooms,very cramped
301,fan,was dealt with swiftly
302,beds,comfortable
303,staff,lovely
304,beds,lovely y
305,room,with everything you need
306,rooms,Clean
307,rooms,air conditioned
308,rooms,fresh
309,towels,great
310,minibar,nice
311,location,Excellent
312,staff,accommodating of our requests.
313,staff,so welcoming
314,we,did not need taxis
315,breakfast,excellent
316,we,had a really great time
317,hotel,so close to where we needed to go
318,we,were able to walk everywhere
319,air conditioning,worked very well
320,breakfast area,a bit small
321,staff,bad
322,one room size,good
323,We,had taken 2 rooms
324,other,small
325,room bathroom,double premium
326,a/c,great
327,room bathroom,no
328,location,very quiet
329,English breakfast,no
330,phone,not working
331,Location,Right near everything
332,Location,Small
333,Location,awesome.
334,Location,no
335,they,change us to another room until next day
336,they,comfortable
337,AC,didn’t work in our floor
338,location,great
339,they,offer us a fan and a refund for that night
340,piece of carpet,had been removed
341,piece of carpet,refitted badly
342,room,tired
343,staff,Excellent
344,maintenance,arrived
345,rooms,clean
346,towels,fresh
347,location,great
348,Shower mat,hidden away under the sink
349,loo brush,no
350,lights,weren't working
351,bedrooms,comfortable
352,bathroom,needed some maintenance
353,breakfast,poor
354,bedrooms,very clean
355,Location,Nice
356,lounge,No
357,Surorise birthday treat,bubbly with cake in room
358,Staff,friendly
359,breakfast  choice,good
360,shower,had step and no hand rail
361,Staff,helpful
362,mother,struggled.
363,staff from the Chamber maids to the front of House staff and concierge to Emily cooking the breakfast,all brilliant
364,Breakfast,needs tomatoes   and a better class and  choice of brown breads
365,our 2 nd room,on the small side
366,I,couldn't adjust the a/c.
367,room,fairly cold
368,location,perfect for the theatres
369,staff,extremely efficient
370,Room size,extremely small
371,location,great
372,staff,very friendly
373,Room size,with very little space for luggage
374,staff,all very nice
375,corner room,doesn’t effect the view
376,One of the hand towels,fairly rough
377,Location,great
378,room,nice
379,Breakfast,quite nice
380,Location,so big and loose
381,One of the hand towels,stained
382,Location,weren’t the best
383,Breakfast,with plenty of options
384,location,Superb
385,location,Wrongly charged for mini bar
386,breakfast,excellent
387,beds,really comfortable
388,staff,really helpful
389,Housekeeping service,great
390,Staff,nice
391,Room,relatively small
392,Staff,supportive.
393,spa,not in operation
394,it,so central
395,location,fantastic
396,staff,friendly
397,bedroom,nice size
398,shower,really hot
399,Bed,Really comfy
400,breakfast tea in the room,No
401,bathroom,Too much
402,Air,couldn’t be adjusted.
403,Breakfast,good
404,room,great
405,room,perfect
406,Rooms,Very central
407,Rooms,Very noisy
408,gym,closed
409,Rooms,excellent
410,gym,not advertised as such at the time of booking
411,Hotel staff,very generous with supplying bottled water
412,Rooms,"within walking distance to many West End shows, China Town, National Gallery etc."
413,"replacement of tea ,milk and biscuits",could have been better
414,Breakfast,excellent
415,room,very good
416,location,perfect for the places I wanted to visut
417,room,a little bit cramped
418,location,good
419,Breakfast,also the best we had on our trip
420,complementary in room snacks,great
421,street,very noisy
422,location,.
423,Staff,could be friendlier
424,Location,excellent
425,beds,Comfortable
426,shower,Easy
427,location,Excellent
428,staff,amazing
429,breakfast service staff,coped with very busy times efficiently
430,staff,excellent
431,Mina and Doina on reception,friendly
432,Buffet breakfast,generous
433,shower,malfunction in 110 quickly
434,soap,no
435,shower,probably needs another look
436,Mina and Doina on reception,professional
437,Buffet breakfast,sty
438,location,Ideal
439,location,Excellent
440,booking,not present on system
441,sofa bed,very uncomfortable
442,fitted out,Well
443,bed,bigger
444,room,slightly larger
445,location,perfect
446,breakfast,Good
447,Room fronting Shaftesbury Avenue,a bit noisy late at night
448,room,a little warm
449,Room fronting Shaftesbury Avenue,couldn’t turn heating below 19 degrees
450,location,amazing
451,we,could see Chinatown from our window
452,tea coffee and biscuits,not replaced
453,room,small
454,location,fantastic
455,Breakfast,good
456,Breakfast,plenty of choice
457,staff,really attentive
458,personal,very kind
459,location,very very good
460,staff,friendly helpful
461,staff,having to wait for reimbursement when not used
462,location,Great
463,brwakfast,grand.
464,plates for hot food,in a plate warmer
465,location,lovely
466,hot items,lukewarm on a cold plate
467,location,perfect
468,bed,too small for a couple
469,location,fantastic
470,staff,friendly
471,rooms,well appointed
472,breakfast,wonderful
473,room,a little cold for me even though we turned up the temperature
474,hotel,has arranged a few surprises in the room for him
475,I,love the Elemis toiletries too
476,I,lovely
477,one room,big to move around and relaxes in
478,one room,lovely
479,table services,non existent
480,room,the same size
481,breakfast room,very hard to have nice food
482,housekeeping,inconsistent
483,noise,incredible amount
484,You,needed two card keys to make it work and create a connection
485,You,no
486,coffee pods,not replaced
487,breakfast,outstanding
488,plugs,removed our power adapter
489,electrical system in the room,unstable
490,beds,very comfortable
491,noise,very disruptive with the nightlife
492,beds,wished the windows had more sound dampening
493,location,great
494,lobby,very minimal
495,Breakfast,very nice
496,room,very small
497,Location,Great
498,room,comfy
499,location,Excellent
500,staff,Friendly
501,room,Nice
502,staff,Subtle
503,odor in the shower,Subtle mold
504,staff,attentive
505,location,both very tidy
506,hotel,very tidy
507,rooms,a bit smaller
508,rooms,clean
509,staff,friendly
510,location,great
511,bed,comfy
512,Location,excellent
513,bed,good
514,sofa bed,not very comfy
515,bed,very large
516,roomExcellent location,Definitely would return.
517,staff,Great
518,staff,fabulous
519,staff,happy
520,continental section,lovely
521,poached eggs,not cooked very well
522,poached eggs,not very inviting
523,location,excellent
524,upgrade,free
525,location,modern
526,location,very clean
527,location,Good
528,bed,comfortable
529,breakfast,good
530,staff,helpful
531,Air,inadequate
532,robe in room,no
533,button,not working
534,staff,pleasent
535,room,reasonable
536,button,reported not mended
537,location,great
538,location,only possible to open a window with two people
539,rooms,speedy
540,rooms,very hot
541,It,a little more expensive than I intended to spend
542,Air Con,not up to it
543,breakfast,really good
544,location,"right in the middle of Theatreland, Soho, Covent Garden, and Picadilly Circus all a stones throw from the hotel"
545,Everyone,so nice
546,life of our neighbors,beautiful
547,room,a bit cold in the beginning
548,breakfast,also a good one downstairs
549,service of the staff,also great
550,location,amazing
551,they,fixed it when I informed them of the issue
552,shower,getting water logged
553,cleaning,good
554,shower,needed some maintenance
555,bathroom,a little bit grubby
556,mini fridge,didn’t work
557,rooms,good quality
558,ac,wasn’t great
559,light switches in the room,did not work at all
560,breakfast,good
561,room,very comfortable
562,breakfast,clean
563,room,smooth
564,hospitality extras,a nice addition
565,Staff,accommodating
566,queries or concerns,addressed
567,Staff,busy
568,room,changed quickly
569,Our initial room,had technical problems after arriving back to hotel after being out for evening
570,we,insufficient
571,we,needed to ask for items to be replenished as not done during housekeeping
572,Staff,polite
573,toiletries,quality
574,Breakfast,sufficient
575,shaving socket,don’t think the shaving socket was working
576,staff,friendly
577,location,great
578,staff,helpful
579,fittings,high quality
580,breakfast,convinient for our adult daughter who got some more privacy
581,third bed,in a separate smaller room outside the bathroom
582,Cleaning of the room,not 100%
583,third bed,of bad quality
584,breakfast,old
585,breakfast,very good
586,room,Clean
587,location,Excellent
588,staff,Friendly
589,location,at the heart of Piccadilly.
590,staff,helpful
591,restaurant,more spacious
592,staff,Lovely
593,staff,clean
594,location,comfortable
595,location,great
596,room,Beautiful
597,room,good
598,Location,excellent.
599,Breakfast,perfectly nice
600,pillows,a bit hard
601,room,comfortable
602,bathroom,could have been a little bigger
603,breakfast,excellent
604,Part of the curtain,had come away from its hook
605,staff,very friendly
606,room,very well equipped
607,breakfast,with a lot of choice
608,hotel,clean
609,bed,comfortable
610,soundproofing,could be better
611,staff,friendly
612,Breakfast,good
613,food buffet styleOverall,good choice
614,stay,great
615,our room,looked out into the main street
616,staff,made us  feel welcome
617,our room,on the first floor
618,Our bedroom,well presented
619,thing,worked
620,cost of the mini bar,would soon rack up
621,Room,clean
622,Location,ideal for our planned visit
623,We,planning to return in the Autumn
624,Room,very comfortable
625,Breakfast Manager,very good
626,location,Great
627,Breakfast,cold
628,plug in the bath,didn't work
629,location,Excellent
630,bathroom,Very comfortable
631,shower,filled with steam very quickly when the shower was running.
632,location,good
633,towels,nice large
634,water,cause a spillage to the floor
635,water,go down slowly
636,Location,great
637,Location,mediocre
638,towels,medium size
639,towels,were told they were out
640,hotel,Nice
641,neighbours,considerate
642,location,great
643,rooms,nicely furnished
644,sound insulation of the rooms,not the best
645,neighbours,very quickly quiet and slept.
646,staff,couldn't have been more helpful
647,food,delicious
648,ted,extremely friendly and welcoming
649,staff,incredibly attentive
650,staff,needed redoing
651,room,small
652,breakfast,good
653,location,great
654,bedding,uncomfortable
655,staff,friendly
656,location,great
657,staff,very helpful
658,food,Lovely
659,air con in the room,didn’t work
660,it,modern
661,it,posh
662,water,Complementary
663,room service,No
664,availableWindows,need to be triple glazed
665,water,need to be triple glazed so that you can’t hear the noise from the street
666,room,Neat
667,location,also great
668,staff,caring
669,breakfast,great
670,wardrobe,had no height to hang clothing
671,staff,very polite
672,staff,clean
673,staff,courteous
674,staff,lovely
675,staff,very comfortable
676,location,Perfect
677,hotel,did not notice any traffic noise from our room
678,hotel,on the busy Shaftesbury Avenue
679,breakfast,"very courteous, welcoming and helpful"
680,breakfast,very good
681,breakfast,with a range of continental and full English available
682,choice of food,Excellent
683,Wet room,ace
684,Wet room,little small
685,coffee,superb
686,location,Great
687,Breakfast room,a bit cramped
688,luggage,bought to room
689,selection of coffee tea fruit and water,complimentary
690,Staff,couldn't have been more helpful
691,Breakfast,delicious
692,selection of coffee tea fruit and water,nice
693,toiletries,provided
694,Staff,soon organised a table
695,Staff,very attentive
696,room,awesome
697,position,good
698,breakfast room,too small
699,bed,very confortable
700,smell,Slight
701,smell,musty/damp
702,room,a bit too warm
703,location,excellent
704,staff,friendly
705,staff,helpful.
706,traffic,made it quite noisy at night
707,breakfast,nice
708,pillow,uncomfortable
709,room,Comfortable
710,stay,Enjoyable
711,location,Excellent
712,choice at breakfast,Good
713,staff,Helpful
714,room facilities,good
715,staff,Excellent
716,We,"Perfectly located for the theatres, shopping and dining out"
717,We,be back for definite
718,staff,efficient
719,room,spacious
720,room,well equipped
721,location,amazing
722,room,been cleaned
723,rooms,comfortable
724,room,great
725,one of our suitcases,on the floor with all the items fallen out
726,rooms,small
727,AC,would only let it go down to 19 decrees Celsius
728,breakfast,lovely
729,room,very clean
730,sofa bed,wasn’t particularly comfortable
731,rooms,Comfortable
732,location,Fantastic
733,beds,Little too small
734,rooms,nice clean
735,Beds,a little lumpy
736,staff,friendly
737,pillows,"friendly, helpful and efficient"
738,it,good enough for the price
739,pillows,not quite the thing
740,cleaning,up to speck
741,hotel,very reasonably priced
742,Staff,lovely
743,location,perfect
744,room,clean
745,I,had to go down the street and work at Pret
746,lobby/working area,no
747,wifi,pretty weak
748,room,spacious
749,I,upgraded to a bigger room
750,room,very nice
751,service,Efficient
752,location,Great
753,service,friendly
754,rooms,booked
755,location,excellent.
756,reception staff,average
757,location,comfortable
758,bathroom cleaning,could easily have been resolved with a little care and bleach
759,location,generally clean
760,housekeeping,generally very good
761,location,great
762,Hannah,head and shoulders better than the rest.
763,reception staff,lacking personality and engagement
764,staff,Friendly
765,breakfast,Very nice
766,hotel,beautiful
767,room,comfortable
768,location,fantastic
769,they,gave us an upgrade
770,they,had trouble finding our booking
771,staff,helpful
772,they,sorted it out
773,nespresso machine,didn't work
774,size of the beds,great
775,location,incredible
776,location,Fantastic
777,room,Lovely
778,negatives really apart from the Restaurant,No
779,location,great
780,staff,helpful
781,staff,really nice
782,negatives really apart from the Restaurant,very small
783,room / bathroom,Beautifully presented
784,location,Great
785,breakfast,Very nice
786,staff,great
787,location,excellent
788,location,not the cheapest
789,hotel,very nice
790,location,you get what you pay for
791,room,better quality
792,hot food containers,could result in bad accident
793,hotel,dated
794,Staff,excellent
795,Breakfast choice,good
796,room I was allocated,in bad need of some repairs
797,owners,need to start thinking about refurbishment if they want to get returning guest
798,room I was allocated,should not have been allocated at all until damage had been attended to
799,hot food containers,too high
800,hotel,very central to theartres and restaurants in Westend area
801,Staff,very friendly
802,Location,so good
803,location,Stunning
804,room,great
805,people,lovely
806,location,Good
807,room,nice
808,We,Lovely
809,We,could have had a little more tea and coffee etc
810,bed,huge comfortable
811,We,not great
812,staff,Lovely
813,iron/board and hair dryer,Smelt nice
814,room,complimentary
815,staff,could control but my only moan
816,beds,full of lots of puffy
817,pillows,lots of
818,bathroom,lovely clean
819,pillows,puffy
820,beds,really comfortable
821,staff,really friendly
822,decor,sleek
823,staff,super clean
824,slippers/robes,wear Plenty of sockets
825,location,Excellent
826,I,Plenty
827,I,didn't notice any bar or other restaurant in the hotel
828,location,excellent
829,We,had two twin rooms for family of 4
830,Staff,very attentive
831,We,very comfortable for us.
832,Room,a bit small
833,Location,excellent
834,staff,very helpful
835,location,Great
836,breakfast,Very good quality
837,location,felt a bit rushed as other guests were waiting for tables
838,restaurant,small
839,breakfast,with plenty of choice
840,bathroom,very small
841,Most of the staff,fantastic
842,trying to have a conversation over breakfast,hard
843,Breakfast,nice
844,Breakfast,not very good quality
845,Location,great for Lyric theatre.
846,Staff,helpful
847,Vegan breakfast,requested prior to arrival
848,en-suite,tiny
849,Staff,very friendly
850,Room,very small
851,location,great
852,shower enclosure,coming apart
853,tea cup,cracked
854,Staff,great
855,Staff,helped taking all our belongings
856,Staff,moved us immediately
857,soap,no
858,4 night stay,pleasant
859,Location,the best
860,I,also paid in full on arrival
861,I,do not make things like that up
862,I,informed them
863,I,just brushed it off saying they wouldn’t do that at all
864,two gentlemen in the reception,looked inappropriately at my 22 year old daughter
865,breakfast,okay.
866,Breakfast staff,really friendly
867,I,still have a payment pending on my account 4 days after I returned home
868,location,very good
869,I,wasn’t happy with them
870,our room,wasn’t ready
871,staff,excellent
872,we,had to eat outside the hotel
873,housekeeping,not as efficient as it used to be
874,staff,the best
875,we,Great
876,we,could continue to sightsee and shop
877,Beds,extremely comfortable
878,Hotel,very helpfully offered to keep our bags after we checked out
879,Location,brilliant for the West End and Soho
880,Location,clean
881,Location,excellent
882,furniture,pleasant.
883,Staff,really helpful
884,furniture,tired
885,Location,tired and worn
886,furniture,with rips in the material of the chair and stains  on the curtains
887,furniture,worn
888,room,Really great
889,upgrade,free
890,couple of the amenities in the room,t working
891,staff,went out of their way to add touches to enhance the room for my partner's birthday
892,location,extremely friendly and helpful
893,staff,fantastic
894,room,wasn’t a good standard compared to the hotel
895,fridge,broken
896,rooms,fantastic
897,staff,great
898,location,a little
899,road noise,little
900,location,modern.
901,Service,A little over priced
902,Service,excellent
903,service,Good
904,staff,Very helpful
905,staff,amazing
906,staff,cheerful
907,breakfast,excellent
908,bar/restaurant,was being refurbished
909,location,perfect
910,check in,quick
911,Breakfast room,very small
912,hotel,beautiful
913,Breakfast,excellent
914,Breakfast,very good choice
915,staff,Very efficient
916,it,could do with some redecorating
917,staff,went out of their way to be helpful.
918,Location,great
919,Location,not cleaned for 2 days.
920,staff,very good
921,staff,Pleasant
922,noise of a boiler or similar,continuous
923,staff,helpful
924,I,narrowly avoided injury when the bathroom doorframe fell off
925,breakfast,standard full English
926,location,good central
927,location,ok
928,showers.Staff,also very helpful
929,hotel,clean
930,rooms,excellent
931,location,fantastic
932,TV sets,need upgrading
933,rooms,nice
934,TV sets,outdated
935,TV sets,really old
936,realky,went out of her way to help
937,breakfast,a bit haphazard
938,location,perfect
939,location,Excellent
940,Room,a little on the small size
941,Room,very comfortable
942,location,Fantastic
943,Staff,great
944,location,lovely
945,location,near Theatres and Chinatown.
946,location,great
947,breakfast,not the best
948,room,very clean
949,facilities,very good
950,location,clean
951,location,good
952,area for dining at breakfast,quite small
953,staff,Helpful
954,prosecco,complimentary
955,location,fantastic
956,staff,friendly
957,touch,lovely
958,saucer,Dirty
959,location,Good central
960,eggs,boiled
961,Staff,disappointing.
962,Staff,friendly
963,Staff,helpful.
964,breakfast,lack of choice
965,stay,Great
966,waiter,came to clear our cups
967,he,came to clear our table again
968,he,disappeared again
969,we,finally got
970,check in staff,friendly
971,he,good
972,we,had been served
973,he,looked in a daze
974,stay,shambles
975,we,still hadn’t had our breakfast
976,he,took our order again
977,we,very disappointed
978,stay,very pleasant
979,we,waited another ten minutes
980,location,amazing
981,room,large
982,location,no
983,location,not able to open properly and outside dirty
984,staff,polite
985,staff,very attentive
986,it,could have been cleaned better
987,staff,great
988,teaspoons in the room,had coffee on them from previous guests
989,room,looked good
990,room,wasn't very clean
991,location,Really great
992,restaurant,busy during the time we went
993,room,clean
994,room,nice
995,staff,really friendly
996,service at breakfast,slightly chaotic
997,room,sy
998,location,Great
999,staff,brilliant
1000,towel,had black bits on it
1001,bathroom,has a moth dead and wiped across the wall
1002,wallpaper,peeling off the wall under the window
1003,sink overflow hole,very mouldy
1004,wine,complimentary
1005,arrival for my birthday,great
1006,spaces available,no
1007,lifts,unreliable
1008,Hotel,quite small
1009,breakfast,a bit chaotic when busy
1010,location.,. nothing
1011,Breakfast,a nightmare
1012,beds,amazing comfortable
1013,rooms,clean
1014,leicester square trafalgar Square fortnum and Mason and soho,very accessible
1015,rooms,very modern
1016,location,excellent
1017,location,great
1018,staff,attentive
1019,location,close to all attractions
1020,location,comfortable
1021,location,excellent
1022,Hotel,exceptionally clean
1023,staff,fantastic
1024,nights sleep,great
1025,staff,helpful
1026,Breakfast area,needed more space between seating
1027,Breakfast area,quite small and cramped
1028,location,the perfect place to explore
1029,breakfast,to a high quality
1030,Breakfast selection,varied
1031,breakfast,wasn’t clear what was available
1032,wet room,wasn’t functional
1033,we,expected a shower enclosure
1034,we,had no indication from pictures or room description
1035,we,missing a few items
1036,staff,rectified these quickly
1037,staff,still cleaning the room
1038,our room,wasn’t ready
1039,location,Central
1040,Breakfast,awful for the price
1041,location,great
1042,food,that bad
1043,Room,very attractive
1044,lication,central
1045,breakfast,cold
1046,cobwebs,hanging above the bed
1047,Location,great
1048,Hannah on reception,happy
1049,Hannah on reception,helpful
1050,staff,Helpful
1051,room,not ready in arrival.
1052,location,perfect
1053,staff,very friendly
1054,location,Great
1055,Rohit,did a great job at breakfast
1056,location,did a great job at breakfast and in the evening at the bar.
1057,Breakfast,good
1058,room,small
1059,room,tiny
1060,room,wasn’t worth the money
1061,bed,comfy
1062,bed,lovely
1063,bed,so walked everywhere
1064,we,booked through booking.com months ago
1065,location,excellent
1066,they,had no booking for us
1067,Breakfast area,rather cramped
1068,facilities,good
1069,I,Very comfortable
1070,staff,Very friendly
1071,room,Very friendly and helpful
1072,location,amazing
1073,Breakfast,could have more choises in continental breakfast
1074,I,have chosen this hotel as want to use this facility
1075,staff,helpful
1076,I,unavailable due to refurbishment
1077,Location,brilliant
1078,we,had a slight problem with the heating in our room
1079,we,made some allowance for that
1080,we,not to have sit at the bar where food is being cooked
1081,we,would have liked the room to be a little warmer
1082,mattress,a bit lumpy
1083,Beds,a little uncomfortable
1084,Location,perfect.
1085,toiletries,Complimentary
1086,staff,Excellent
1087,location,Excellent central
1088,bedding,comfortable
1089,fruit/water,fresh
1090,staff,friendly
1091,breakfast room,tiny
1092,location,Excellent
1093,location,comfortable
1094,we,good
1095,we,unable to have a shower or flush the toilet
1096,Water,wasn’t available from about 4 o’clock in the afternoon till about 3 in the morning
1097,duvet,very thick
1098,duvet,well located for the West End
1099,location,Couple of minutes walk to Piccadilly Circus and right opposite china town
1100,location,Great
1101,Reception area,not a problem
1102,Reception area,quite small
1103,location,Fantastic
1104,Breakfast,friendly
1105,Food,good
1106,staff,fab
1107,location,perfect
1108,rooms,small
1109,rooms,standard
1110,Staff,nice
1111,room,very warm.
1112,location,Brilliant
1113,Staff,friendly
1114,bath wall,Quirky
1115,we,advise breakfast out rather than paying the extra here
1116,we,didn’t have a problem booking a time
1117,bed,like a cloud.
1118,water &amp; fruit in the room,nice
1119,continental selection,not topped up
1120,breakfast room,not what was expected for a 5* hotel
1121,continental selection,poor
1122,breakfast room,tiny
1123,we,were told to go back to our room until called.
1124,breakfast room,worth the extra money
1125,spa facilities,a disappointment
1126,spa facilities,no
1127,staff,making their problems
1128,we,both had our feet hanging out the bed
1129,location,great
1130,my husband,over 6ft
1131,room cleanliness,perfect
1132,bed,wasn't long enough
1133,bed,wasn't very comfortable
1134,quality,Nice
1135,bathroom,small
1136,location,fantastic
1137,location,great
1138,Beds,super comfy
1139,location,within walking distance to many attractions.
1140,shower,a lovely treat
1141,rooms cleanliness,could have been better
1142,Breakfast,fairly standard
1143,shower,had water/limescale marks all over it
1144,restaurants,lovely
1145,mirror,needed a good clean and polish in the bathroom
1146,Breakfast,nice
1147,location,Great
